genes	term
GRMZM2G171373	GO:0005634
GRMZM2G171373	GO:0004340
GRMZM2G171373	GO:0005739
GRMZM2G171373	GO:0000166
GRMZM2G171373	GO:0016740
GRMZM2G171373	GO:0010182
GRMZM2G171373	GO:0016310
GRMZM2G171373	GO:0005524
GRMZM2G171373	GO:0016301
GRMZM2G171373	GO:0012501
GRMZM2G171373	GO:0051156
GRMZM2G171373	GO:0005886
GRMZM2G171373	GO:0009747
GRMZM2G171373	GO:0005975
GRMZM2G171373	GO:0016773
GRMZM2G171372	GO:0008380
GRMZM2G171372	GO:0030532
GRMZM2G089491	GO:0015450
GRMZM2G089491	GO:0006605
GRMZM2G089491	GO:0005886
GRMZM2G123257	GO:0008168
GRMZM2G123257	GO:0032259
GRMZM2G171376	GO:0008430
GRMZM2G043926	GO:0005215
GRMZM2G043926	GO:0016020
GRMZM2G043926	GO:0006810
GRMZM2G095725	GO:0005975
GRMZM2G095725	GO:0080167
GRMZM2G095725	GO:0005618
GRMZM2G095725	GO:0005982
GRMZM2G095725	GO:0009611
GRMZM2G095725	GO:0005986
GRMZM2G095725	GO:0005773
GRMZM2G095725	GO:0004564
GRMZM2G095725	GO:0008152
GRMZM2G095725	GO:0004575
GRMZM2G095725	GO:0031219
GRMZM2G095725	GO:0051670
GRMZM2G095725	GO:0071836
GRMZM2G444560	GO:0017111
GRMZM2G444560	GO:0005524
GRMZM2G444560	GO:0000166
GRMZM2G095727	GO:0000160
GRMZM2G095727	GO:0000156
GRMZM2G095727	GO:0035556
GRMZM2G095727	GO:0005515
GRMZM2G095727	GO:0006355
GRMZM2G002542	GO:0006468
GRMZM2G002542	GO:0004674
GRMZM2G002542	GO:0005515
GRMZM2G002542	GO:0005524
GRMZM2G049378	GO:0003682
GRMZM2G049378	GO:0003677
GRMZM2G049373	GO:0006457
GRMZM2G049373	GO:0051082
GRMZM2G049372	GO:0022891
GRMZM2G049372	GO:0016021
GRMZM2G049372	GO:0016020
GRMZM2G049372	GO:0055085
GRMZM2G049370	GO:0005506
GRMZM2G049370	GO:0046872
GRMZM2G088549	GO:0003951
GRMZM2G088549	GO:0007205
GRMZM2G088549	GO:0004143
GRMZM2G088549	GO:0008152
GRMZM2G162672	GO:0009534
GRMZM2G162672	GO:0016021
GRMZM2G162672	GO:0046408
GRMZM2G162672	GO:0030494
GRMZM2G162672	GO:0009507
GRMZM2G047002	GO:0005515
GRMZM2G162670	GO:0017176
GRMZM2G162670	GO:0016021
GRMZM2G162670	GO:0009846
GRMZM2G162670	GO:0009860
GRMZM2G162670	GO:0006506
GRMZM2G510303	GO:0016705
GRMZM2G510303	GO:0055114
GRMZM2G510303	GO:0020037
GRMZM2G510303	GO:0009055
GRMZM2G035726	GO:0006508
GRMZM2G035726	GO:0005634
GRMZM2G035726	GO:0008234
GRMZM2G035726	GO:0003950
GRMZM2G011228	GO:0005515
GRMZM2G042034	GO:0046872
GRMZM2G042034	GO:0051539
GRMZM2G042034	GO:0005747
GRMZM2G042034	GO:0008137
GRMZM2G042034	GO:0008270
GRMZM2G042034	GO:0016651
GRMZM2G042034	GO:0048038
GRMZM2G042034	GO:0055114
GRMZM2G179424	GO:0005515
GRMZM2G042030	GO:0006508
GRMZM2G042030	GO:0008234
GRMZM5G854138	GO:0006950
GRMZM2G042032	GO:0016973
GRMZM2G042032	GO:0005634
GRMZM2G080775	GO:0009733
GRMZM2G080775	GO:0006625
GRMZM2G080775	GO:0005515
GRMZM2G011222	GO:0016021
GRMZM6G474234	GO:0016757
GRMZM2G164580	GO:0005886
GRMZM5G883511	GO:0006233
GRMZM5G883511	GO:0005524
GRMZM5G883511	GO:0004798
GRMZM5G838918	GO:0016772
GRMZM5G838918	GO:0006468
GRMZM5G838918	GO:0005524
GRMZM5G838918	GO:0004672
GRMZM2G163988	GO:0009941
GRMZM2G163988	GO:0005840
GRMZM2G163988	GO:0009570
GRMZM2G163988	GO:0016020
GRMZM2G163988	GO:0005622
GRMZM2G163988	GO:0003735
GRMZM2G163988	GO:0003723
GRMZM2G163988	GO:0006412
GRMZM2G163988	GO:0009507
GRMZM2G032711	GO:0005634
GRMZM2G032711	GO:0005829
GRMZM2G032711	GO:0005515
GRMZM2G032711	GO:0080008
GRMZM2G018228	GO:0022626
GRMZM2G018228	GO:0005618
GRMZM2G018228	GO:0005622
GRMZM2G018228	GO:0003735
GRMZM2G018228	GO:0005886
GRMZM2G018228	GO:0006412
GRMZM2G018223	GO:0010928
GRMZM2G018223	GO:0008284
GRMZM2G018223	GO:0031538
GRMZM2G018223	GO:0005829
GRMZM2G018223	GO:0009965
GRMZM2G018223	GO:0033588
GRMZM2G018223	GO:0006979
GRMZM2G018223	GO:0009787
GRMZM2G018223	GO:2000024
GRMZM2G018223	GO:0035265
GRMZM2G018223	GO:0006400
GRMZM2G018223	GO:0080178
GRMZM2G018223	GO:0071215
GRMZM2G018223	GO:0048530
GRMZM2G076723	GO:0050660
GRMZM2G076723	GO:0043546
GRMZM2G076723	GO:0020037
GRMZM2G076723	GO:0005773
GRMZM2G076723	GO:0005829
GRMZM2G076723	GO:0009610
GRMZM2G076723	GO:0030151
GRMZM2G076723	GO:0042128
GRMZM2G076723	GO:0008940
GRMZM2G076723	GO:0046857
GRMZM2G076723	GO:0005886
GRMZM2G076723	GO:0009416
GRMZM2G076723	GO:0009055
GRMZM2G076723	GO:0006809
GRMZM2G076723	GO:0055114
GRMZM2G076723	GO:0016491
GRMZM2G005013	GO:0050982
GRMZM2G005013	GO:0005634
GRMZM2G005013	GO:0080167
GRMZM2G005013	GO:0005886
GRMZM2G005013	GO:0008381
GRMZM2G005013	GO:0055085
GRMZM2G009575	GO:0003676
GRMZM2G350626	GO:0016021
GRMZM2G350626	GO:0009506
GRMZM2G364901	GO:0009941
GRMZM2G364901	GO:0004729
GRMZM2G364901	GO:0000166
GRMZM2G364901	GO:0005739
GRMZM2G364901	GO:0006779
GRMZM2G364901	GO:0009793
GRMZM2G364901	GO:0016491
GRMZM2G364901	GO:0055114
GRMZM2G364901	GO:0009507
GRMZM2G350621	GO:0008270
GRMZM2G350621	GO:0005622
GRMZM2G171597	GO:0008289
GRMZM2G171597	GO:0006869
GRMZM2G123876	GO:0046872
GRMZM2G123876	GO:0008270
GRMZM2G123876	GO:0003723
GRMZM2G123876	GO:0000166
GRMZM2G171595	GO:0005886
GRMZM2G015419	GO:0034440
GRMZM2G015419	GO:0031408
GRMZM2G015419	GO:0009535
GRMZM2G015419	GO:0009753
GRMZM2G015419	GO:0080027
GRMZM2G015419	GO:0009620
GRMZM2G015419	GO:0009617
GRMZM2G015419	GO:0009611
GRMZM2G015419	GO:0016165
GRMZM2G015419	GO:0005515
GRMZM2G015419	GO:0009570
GRMZM2G015419	GO:0005506
GRMZM2G015419	GO:0046872
GRMZM2G015419	GO:0009941
GRMZM2G015419	GO:0055114
GRMZM2G015419	GO:0016491
GRMZM2G015418	GO:0005737
GRMZM2G015418	GO:0006796
GRMZM2G015418	GO:0000287
GRMZM2G015418	GO:0004427
GRMZM2G359505	GO:0046872
GRMZM2G359505	GO:0008270
GRMZM2G359505	GO:0005515
GRMZM2G308351	GO:0016491
GRMZM2G308351	GO:0055114
GRMZM2G308351	GO:0000166
GRMZM2G061897	GO:0008270
GRMZM2G061897	GO:0005622
GRMZM2G070058	GO:0050660
GRMZM2G070058	GO:0008033
AC205122.4_FG005	GO:0005515
AC205122.4_FG003	GO:0005515
GRMZM2G156422	GO:0005794
GRMZM2G156422	GO:0016021
GRMZM2G156422	GO:0005802
GRMZM2G156422	GO:0005768
AC205122.4_FG009	GO:0005515
GRMZM2G125151	GO:0017111
GRMZM2G125151	GO:0005524
GRMZM2G125151	GO:0000166
GRMZM2G016997	GO:0009553
GRMZM2G016997	GO:0006349
GRMZM2G016997	GO:0009555
GRMZM2G016997	GO:0051726
GRMZM2G016997	GO:0010090
GRMZM2G016997	GO:0001708
GRMZM2G016997	GO:2000036
GRMZM2G016997	GO:0000082
GRMZM2G016997	GO:0009567
GRMZM2G016997	GO:0003677
GRMZM2G016997	GO:0051783
GRMZM2G016997	GO:0048366
GRMZM2G016997	GO:0022619
GRMZM2G016997	GO:0001558
GRMZM2G016997	GO:0032875
GRMZM2G016997	GO:0005634
GRMZM2G016997	GO:0008356
GRMZM2G016997	GO:0005829
GRMZM2G114098	GO:0016706
GRMZM2G114098	GO:0055114
GRMZM2G114098	GO:0016491
GRMZM2G114093	GO:0006468
GRMZM2G114093	GO:0004674
GRMZM2G114093	GO:0005524
GRMZM2G092182	GO:0003723
GRMZM2G048136	GO:0003682
GRMZM2G048136	GO:0003677
GRMZM2G064541	GO:0006355
GRMZM2G064541	GO:0003677
GRMZM2G048131	GO:0009734
GRMZM2G048131	GO:0005634
GRMZM2G048131	GO:0006355
GRMZM2G048131	GO:0006417
GRMZM2G048131	GO:0046983
GRMZM2G155417	GO:0005634
GRMZM2G155417	GO:0003676
GRMZM2G399048	GO:0005795
GRMZM2G399048	GO:0016740
GRMZM2G399048	GO:0008378
AC198403.3_FG001	GO:0003700
AC198403.3_FG001	GO:0006355
AC198403.3_FG001	GO:0005634
GRMZM2G438722	GO:0005794
GRMZM2G438722	GO:0005802
GRMZM2G438722	GO:0008270
GRMZM2G438722	GO:0005515
GRMZM2G438722	GO:0005886
GRMZM2G438722	GO:0005768
GRMZM2G438722	GO:0009506
GRMZM2G438722	GO:0005509
GRMZM2G432075	GO:0006306
GRMZM2G432075	GO:0005515
GRMZM2G432075	GO:0030422
GRMZM2G432075	GO:0035197
GRMZM2G432075	GO:0003676
GRMZM2G432075	GO:0006342
GRMZM2G392969	GO:0046872
GRMZM2G392969	GO:0030001
GRMZM2G015355	GO:0009539
GRMZM2G015355	GO:0015979
GRMZM2G174943	GO:0016758
GRMZM2G174943	GO:0008152
GRMZM2G174949	GO:0046872
GRMZM2G174949	GO:0005543
GRMZM2G174949	GO:0005515
GRMZM2G043254	GO:0016021
GRMZM2G043254	GO:0055085
GRMZM2G308687	GO:0004364
GRMZM2G308687	GO:0080167
GRMZM2G308687	GO:0009570
GRMZM2G308687	GO:0009635
GRMZM2G308687	GO:0048046
GRMZM2G308687	GO:0046686
GRMZM2G308687	GO:0016740
GRMZM2G308687	GO:0005515
GRMZM2G308687	GO:0006749
GRMZM2G308687	GO:0005886
GRMZM2G308687	GO:0009409
GRMZM2G308687	GO:0042631
GRMZM2G308687	GO:0043295
GRMZM2G308687	GO:0006979
GRMZM2G308687	GO:0009507
GRMZM2G173998	GO:0003824
GRMZM6G847892	GO:0009535
GRMZM6G847892	GO:0031429
GRMZM6G847892	GO:0042254
GRMZM6G847892	GO:0009982
GRMZM6G847892	GO:0031120
GRMZM6G847892	GO:0003676
GRMZM6G847892	GO:0030515
GRMZM6G847892	GO:0030529
GRMZM2G013814	GO:0009941
GRMZM2G013814	GO:0009706
GRMZM2G013814	GO:0009507
GRMZM2G008226	GO:0003824
GRMZM2G008226	GO:0005992
GRMZM2G008226	GO:0008152
GRMZM2G396248	GO:0004497
GRMZM2G396248	GO:0046872
GRMZM2G396248	GO:0020037
GRMZM2G396248	GO:0016705
GRMZM2G396248	GO:0009055
GRMZM2G396248	GO:0055114
GRMZM2G017847	GO:0005524
GRMZM2G176546	GO:0003824
GRMZM2G176546	GO:0016020
GRMZM2G176546	GO:0010193
GRMZM2G176546	GO:0008152
GRMZM2G176546	GO:0009651
GRMZM2G176542	GO:0004806
GRMZM2G176542	GO:0006629
GRMZM2G025231	GO:0005515
GRMZM2G025231	GO:0016021
GRMZM2G025231	GO:0016020
GRMZM2G025231	GO:0030244
GRMZM2G025231	GO:0016760
GRMZM2G025231	GO:0008270
GRMZM2G025231	GO:0016757
GRMZM2G025231	GO:0010192
GRMZM2G025231	GO:0046872
GRMZM2G096407	GO:0016021
GRMZM2G096407	GO:0016020
GRMZM2G110574	GO:0016787
GRMZM2G110574	GO:0006950
GRMZM2G110574	GO:0006457
GRMZM2G110574	GO:0051082
GRMZM2G110574	GO:0005524
GRMZM2G025236	GO:0016020
GRMZM2G025236	GO:0005338
GRMZM2G025236	GO:0005351
GRMZM2G025236	GO:0016021
GRMZM2G025236	GO:0015780
GRMZM2G025236	GO:0000139
GRMZM2G110579	GO:0006355
GRMZM2G317287	GO:0006631
GRMZM2G317287	GO:0046914
GRMZM2G317287	GO:0055114
GRMZM2G317287	GO:0006355
GRMZM2G317287	GO:0045300
GRMZM2G317287	GO:0016491
GRMZM2G153815	GO:0006457
GRMZM2G153815	GO:0005618
GRMZM2G153815	GO:0051082
GRMZM2G153815	GO:0005774
GRMZM2G153815	GO:0006950
GRMZM2G153815	GO:0008270
GRMZM2G153815	GO:0046686
GRMZM2G153815	GO:0009651
GRMZM2G153815	GO:0000166
GRMZM2G153815	GO:0005524
GRMZM2G390670	GO:0000287
GRMZM2G390670	GO:0015977
GRMZM2G390670	GO:0016984
GRMZM6G477257	GO:0005737
GRMZM6G477257	GO:0004347
GRMZM6G477257	GO:0016853
GRMZM6G477257	GO:0006096
GRMZM6G477257	GO:0006094
GRMZM2G024182	GO:0008270
GRMZM2G024182	GO:0005515
GRMZM2G090124	GO:0008375
GRMZM2G090124	GO:0016020
GRMZM2G004856	GO:0005975
GRMZM2G004856	GO:0004553
AC198324.3_FG003	GO:0008270
AC198324.3_FG003	GO:0003676
GRMZM2G004858	GO:0005737
GRMZM2G004858	GO:0008152
GRMZM2G004858	GO:0005829
GRMZM2G004858	GO:0016758
GRMZM2G004858	GO:0005634
GRMZM2G004858	GO:0009909
GRMZM2G119116	GO:0016706
GRMZM2G119116	GO:0010439
GRMZM2G119116	GO:0055114
GRMZM2G119116	GO:0009506
GRMZM2G119116	GO:0016491
GRMZM5G813019	GO:0015934
GRMZM5G813019	GO:0005840
GRMZM5G813019	GO:0016020
GRMZM5G813019	GO:0005622
GRMZM5G813019	GO:0003735
GRMZM5G813019	GO:0016740
GRMZM5G813019	GO:0019843
GRMZM5G813019	GO:0006412
GRMZM5G813019	GO:0009507
GRMZM2G383920	GO:0016758
GRMZM2G383920	GO:0008152
GRMZM2G085005	GO:0003723
GRMZM6G412501	GO:0016787
GRMZM5G807064	GO:0009553
GRMZM5G807064	GO:0009751
GRMZM5G807064	GO:0009555
GRMZM5G807064	GO:0042542
GRMZM5G807064	GO:0005634
GRMZM5G807064	GO:0004402
GRMZM5G807064	GO:0003712
GRMZM5G807064	GO:0009723
GRMZM5G807064	GO:0006355
GRMZM5G807064	GO:0008270
GRMZM5G807064	GO:0016573
GRMZM5G807064	GO:0009409
GRMZM5G807064	GO:0009651
GRMZM5G807064	GO:0005516
GRMZM2G085000	GO:0009535
GRMZM2G085000	GO:0045454
GRMZM2G085000	GO:0009055
GRMZM2G085000	GO:0015035
GRMZM2G085000	GO:0009507
GRMZM5G878865	GO:0008270
GRMZM5G878865	GO:0005515
GRMZM2G113216	GO:0005794
GRMZM2G113216	GO:0016972
GRMZM2G113216	GO:0005802
GRMZM2G113216	GO:0043157
GRMZM2G113216	GO:0045454
GRMZM2G113216	GO:0005768
GRMZM2G113216	GO:0055114
GRMZM2G113216	GO:0043268
AC191050.3_FG003	GO:0045735
GRMZM2G351990	GO:0050832
GRMZM2G351990	GO:0005829
GRMZM2G351990	GO:0042742
GRMZM2G351990	GO:0005886
GRMZM2G101181	GO:0005794
GRMZM2G101181	GO:0005802
GRMZM2G101181	GO:0005768
GRMZM2G010892	GO:0004674
GRMZM2G010892	GO:0006468
GRMZM2G010892	GO:0016772
GRMZM2G010892	GO:0005524
GRMZM2G476555	GO:0005829
GRMZM2G476555	GO:0006413
GRMZM2G476555	GO:0003723
GRMZM2G476555	GO:0003743
GRMZM2G091293	GO:0005515
GRMZM2G434363	GO:0006468
GRMZM2G434363	GO:0000166
GRMZM2G434363	GO:0004674
GRMZM2G434363	GO:0005524
GRMZM2G158901	GO:0006400
GRMZM2G158901	GO:0000287
GRMZM2G158901	GO:0008193
GRMZM5G832409	GO:0003700
GRMZM5G832409	GO:0006355
GRMZM5G832409	GO:0005634
GRMZM5G832409	GO:0043565
AC205700.3_FG004	GO:0016705
AC205700.3_FG004	GO:0055114
AC205700.3_FG004	GO:0020037
AC205700.3_FG004	GO:0009055
GRMZM2G056612	GO:0006468
GRMZM2G056612	GO:0016772
GRMZM2G056612	GO:0004674
GRMZM2G056612	GO:0005509
GRMZM2G056612	GO:0005524
GRMZM2G127147	GO:0047274
GRMZM2G127147	GO:0008152
GRMZM2G127147	GO:0080167
GRMZM2G127147	GO:0009409
GRMZM2G127147	GO:0016757
GRMZM2G127147	GO:0009507
GRMZM2G052102	GO:0003700
GRMZM2G052102	GO:0006355
GRMZM2G052102	GO:0043565
GRMZM2G398608	GO:0005737
GRMZM2G398608	GO:0016149
GRMZM2G398608	GO:0009570
GRMZM2G398608	GO:0009507
GRMZM2G398608	GO:0006415
GRMZM2G398608	GO:0006396
GRMZM2G398608	GO:0009657
GRMZM2G127141	GO:0005737
GRMZM2G127141	GO:0009737
GRMZM2G127141	GO:0042539
GRMZM2G127141	GO:0080026
GRMZM2G127141	GO:0005634
GRMZM2G127141	GO:0000165
GRMZM2G127141	GO:0000166
GRMZM2G127141	GO:0004674
GRMZM2G127141	GO:0005524
GRMZM2G127141	GO:0006468
GRMZM2G127141	GO:0006972
GRMZM2G127141	GO:0009409
GRMZM2G127141	GO:0043622
GRMZM2G127141	GO:0009620
GRMZM2G127141	GO:0004707
GRMZM2G127141	GO:0009861
GRMZM2G116063	GO:0003700
GRMZM2G116063	GO:0006355
GRMZM2G116063	GO:0005634
GRMZM2G116063	GO:0043565
GRMZM2G023325	GO:0046983
GRMZM2G023325	GO:0008171
GRMZM2G394688	GO:0004497
GRMZM2G394688	GO:0046872
GRMZM2G394688	GO:0020037
GRMZM2G394688	GO:0016705
GRMZM2G394688	GO:0009055
GRMZM2G394688	GO:0055114
GRMZM2G381782	GO:0052862
GRMZM2G381782	GO:0052861
GRMZM2G381782	GO:0016998
GRMZM2G157481	GO:0051087
GRMZM2G067150	GO:0008270
GRMZM2G067150	GO:0005515
GRMZM2G380789	GO:0016021
GRMZM2G380784	GO:0043531
GRMZM5G885008	GO:0008219
GRMZM5G885008	GO:0016021
GRMZM2G351330	GO:0003700
GRMZM2G351330	GO:0043565
GRMZM2G351330	GO:0005634
GRMZM2G351330	GO:0006355
GRMZM2G078839	GO:0022626
GRMZM2G078839	GO:0015991
GRMZM2G078839	GO:0007030
GRMZM2G078839	GO:0033178
GRMZM2G078839	GO:0042742
GRMZM2G078839	GO:0046961
GRMZM2G078839	GO:0005886
GRMZM2G078839	GO:0009409
GRMZM2G078839	GO:0009651
GRMZM2G078839	GO:0009705
GRMZM2G078839	GO:0009832
GRMZM2G152057	GO:0008375
GRMZM2G152057	GO:0016020
GRMZM2G152057	GO:0005794
GRMZM2G152056	GO:0008270
GRMZM2G156684	GO:0003824
GRMZM2G156684	GO:0048038
GRMZM2G156684	GO:0005975
GRMZM2G156684	GO:0016901
GRMZM2G588364	GO:0003735
GRMZM2G588364	GO:0006412
GRMZM2G588364	GO:0005840
GRMZM2G352678	GO:0005507
GRMZM2G352678	GO:0009055
GRMZM2G443256	GO:0006265
GRMZM2G443256	GO:0003917
GRMZM2G443256	GO:0005694
GRMZM2G443256	GO:0005515
GRMZM2G443256	GO:0003677
GRMZM2G057056	GO:0005737
GRMZM2G057056	GO:0009507
GRMZM2G085916	GO:0006750
GRMZM2G085916	GO:0004363
GRMZM2G085916	GO:0005524
GRMZM5G872934	GO:0055114
GRMZM5G872934	GO:0016491
GRMZM2G457381	GO:0031935
GRMZM2G457381	GO:0009737
GRMZM2G457381	GO:0000003
GRMZM2G457381	GO:0000712
GRMZM2G457381	GO:0017111
GRMZM2G457381	GO:0000166
GRMZM2G457381	GO:0003689
GRMZM2G457381	GO:0005663
GRMZM2G457381	GO:0006260
GRMZM2G457381	GO:0051570
GRMZM2G457381	GO:0005524
GRMZM2G147752	GO:0004497
GRMZM2G147752	GO:0046872
GRMZM2G147752	GO:0005783
GRMZM2G147752	GO:0020037
GRMZM2G147752	GO:0016705
GRMZM2G147752	GO:0009055
GRMZM2G147752	GO:0055114
AC211495.4_FG005	GO:0004371
AC211495.4_FG005	GO:0006071
GRMZM2G124495	GO:0003682
GRMZM2G124495	GO:0003677
GRMZM2G128131	GO:0042542
GRMZM2G128131	GO:0005829
GRMZM2G128131	GO:0005515
GRMZM2G128131	GO:0005886
GRMZM2G128131	GO:0046686
GRMZM2G128131	GO:0009408
GRMZM2G128131	GO:0009644
GRMZM2G128131	GO:0005634
AC202435.3_FG001	GO:0005515
AC202435.3_FG003	GO:0016787
GRMZM2G014400	GO:0003676
GRMZM2G062471	GO:0009506
GRMZM2G062470	GO:0004222
GRMZM2G062470	GO:0009706
GRMZM2G062470	GO:0009658
GRMZM2G062470	GO:0005515
GRMZM2G062470	GO:0006508
GRMZM2G062470	GO:0009507
GRMZM5G805685	GO:0006355
GRMZM5G805685	GO:0005634
GRMZM5G805685	GO:0003677
GRMZM2G124726	GO:0003725
AC159612.1_FG007	GO:0046658
AC159612.1_FG007	GO:0005886
AC159612.1_FG007	GO:0005975
AC159612.1_FG007	GO:0009506
AC159612.1_FG007	GO:0004553
GRMZM2G159759	GO:0006629
GRMZM2G159759	GO:0016788
GRMZM2G159756	GO:0004674
GRMZM2G159756	GO:0006468
GRMZM2G159756	GO:0016772
GRMZM2G159756	GO:0005524
GRMZM2G159752	GO:0006468
GRMZM2G159752	GO:0000166
GRMZM2G159752	GO:0004674
GRMZM2G159752	GO:0007165
GRMZM2G159752	GO:0005524
GRMZM2G159285	GO:0009733
GRMZM2G159285	GO:0009753
GRMZM2G159285	GO:0009734
GRMZM2G159285	GO:0005634
GRMZM2G159285	GO:0009611
GRMZM2G159285	GO:0006355
GRMZM2G159285	GO:0009416
GRMZM2G159285	GO:0009414
GRMZM2G159285	GO:0006417
GRMZM2G159285	GO:0046983
GRMZM2G159285	GO:0010102
GRMZM2G159285	GO:0009630
GRMZM2G123309	GO:0004497
GRMZM2G123309	GO:0046872
GRMZM2G123309	GO:0020037
GRMZM2G123309	GO:0016705
GRMZM2G123309	GO:0009055
GRMZM2G123309	GO:0055114
GRMZM2G333833	GO:0005216
GRMZM2G333833	GO:0016020
GRMZM2G333833	GO:0006821
GRMZM2G333833	GO:0005515
GRMZM2G333833	GO:0005247
GRMZM2G333833	GO:0055085
GRMZM2G022499	GO:0003682
GRMZM2G022499	GO:0005515
GRMZM2G073929	GO:0005737
GRMZM2G073929	GO:0009941
GRMZM2G073929	GO:0006629
GRMZM2G073929	GO:0016627
GRMZM2G073929	GO:0016021
GRMZM2G073929	GO:0009507
GRMZM2G073928	GO:0006468
GRMZM2G073928	GO:0016772
GRMZM2G073928	GO:0004672
GRMZM2G073928	GO:0005515
GRMZM2G073928	GO:0005886
GRMZM2G073928	GO:0005524
GRMZM5G805350	GO:0005737
GRMZM5G805350	GO:0006426
GRMZM5G805350	GO:0004820
GRMZM5G805350	GO:0009570
GRMZM5G805350	GO:0000166
GRMZM5G805350	GO:0009793
GRMZM5G805350	GO:0045995
GRMZM5G805350	GO:0005524
GRMZM2G027513	GO:0006413
GRMZM2G027513	GO:0003743
GRMZM2G087513	GO:0005737
GRMZM2G087513	GO:0005634
GRMZM2G058289	GO:0005515
GRMZM2G058289	GO:0005886
GRMZM2G054509	GO:0016740
GRMZM2G054509	GO:0008146
GRMZM2G100286	GO:0003723
GRMZM2G100286	GO:0005488
GRMZM2G083427	GO:0005794
GRMZM2G083427	GO:0050291
GRMZM2G083427	GO:0005783
GRMZM2G083427	GO:0016021
GRMZM2G083427	GO:0005886
GRMZM2G083427	GO:0042759
GRMZM2G083427	GO:0002238
GRMZM2G100288	GO:0050832
GRMZM2G100288	GO:0016772
GRMZM2G100288	GO:0043680
GRMZM2G100288	GO:0009791
GRMZM2G100288	GO:0004674
GRMZM2G100288	GO:0009506
GRMZM2G100288	GO:0010483
GRMZM2G100288	GO:0046777
GRMZM2G100288	GO:0005524
GRMZM2G124053	GO:0005515
GRMZM2G353209	GO:0050832
GRMZM2G353209	GO:0009753
GRMZM2G353209	GO:0009625
GRMZM2G353209	GO:0009867
GRMZM2G353209	GO:0009611
GRMZM2G353209	GO:0010218
GRMZM2G353209	GO:0031146
GRMZM2G353209	GO:0042742
GRMZM2G353209	GO:0031348
GRMZM2G353209	GO:0010118
GRMZM2G353209	GO:0005515
GRMZM2G353209	GO:0009909
GRMZM2G353209	GO:0009641
GRMZM2G353209	GO:0019005
GRMZM2G029065	GO:0005634
GRMZM2G029065	GO:0010089
GRMZM2G111309	GO:0016884
GRMZM2G180971	GO:0016020
GRMZM2G180971	GO:0016021
GRMZM2G180971	GO:0005509
GRMZM2G180971	GO:0055085
GRMZM2G111300	GO:0016021
GRMZM2G111300	GO:0016020
GRMZM2G111300	GO:0030001
GRMZM2G111300	GO:0071577
GRMZM2G111300	GO:0005385
GRMZM2G111300	GO:0046873
GRMZM2G111300	GO:0055085
GRMZM2G180979	GO:0005737
GRMZM2G180979	GO:0005634
GRMZM2G180979	GO:0008270
GRMZM2G180979	GO:0003676
GRMZM2G180979	GO:0005515
GRMZM2G111306	GO:0003682
GRMZM2G111306	GO:0003677
GRMZM2G158489	GO:0006888
GRMZM2G158489	GO:0005783
GRMZM2G158489	GO:0006817
GRMZM2G158489	GO:0016036
GRMZM2G158489	GO:0005515
GRMZM2G158489	GO:0005886
GRMZM2G125455	GO:0005515
GRMZM2G125452	GO:0000276
GRMZM2G125452	GO:0015078
GRMZM2G125452	GO:0015986
GRMZM2G309944	GO:0004857
GRMZM2G309944	GO:0043086
GRMZM2G309944	GO:0030599
AC207266.3_FG002	GO:0008270
AC207266.3_FG002	GO:0005515
GRMZM2G173878	GO:0005773
GRMZM2G173878	GO:0033116
GRMZM2G173878	GO:0000166
GRMZM2G173878	GO:0005886
GRMZM2G173878	GO:0015031
GRMZM2G173878	GO:0007264
GRMZM2G173878	GO:0005525
GRMZM2G445961	GO:0005524
GRMZM2G445961	GO:0016887
GRMZM2G445961	GO:0008270
GRMZM2G445961	GO:0003676
GRMZM2G445961	GO:0006351
GRMZM2G305211	GO:0019904
GRMZM2G305211	GO:0008152
GRMZM2G305211	GO:0004807
GRMZM2G305216	GO:0005618
GRMZM2G305216	GO:0050897
GRMZM2G305216	GO:0003924
GRMZM2G305216	GO:0008270
GRMZM2G305216	GO:0046686
GRMZM2G305216	GO:0005524
GRMZM2G305216	GO:0005525
GRMZM2G407626	GO:0005509
GRMZM2G100423	GO:0004497
GRMZM2G100423	GO:0046872
GRMZM2G100423	GO:0020037
GRMZM2G100423	GO:0016705
GRMZM2G100423	GO:0009055
GRMZM2G100423	GO:0055114
GRMZM2G058868	GO:0008270
GRMZM2G058868	GO:0005622
GRMZM2G104960	GO:0004674
GRMZM2G104960	GO:0006468
GRMZM2G104960	GO:0016772
GRMZM2G104960	GO:0005524
GRMZM2G058866	GO:0046872
GRMZM2G058866	GO:0008270
GRMZM2G058866	GO:0003677
GRMZM2G058862	GO:0016888
GRMZM2G377889	GO:0006508
GRMZM2G377889	GO:0008234
GRMZM2G113096	GO:0005737
GRMZM2G113096	GO:0006413
GRMZM2G113096	GO:0003723
GRMZM2G113096	GO:0003743
GRMZM2G150362	GO:0017025
GRMZM2G150367	GO:0005773
GRMZM2G377887	GO:0008270
GRMZM2G377887	GO:0005515
GRMZM2G108637	GO:0004497
GRMZM2G108637	GO:0050660
GRMZM2G108637	GO:0004499
GRMZM2G108637	GO:0050661
GRMZM2G108637	GO:0031227
GRMZM2G108637	GO:0055114
GRMZM2G144476	GO:0003899
GRMZM2G144476	GO:0006351
GRMZM2G144476	GO:0003677
GRMZM2G134957	GO:0045454
GRMZM2G134957	GO:0015035
