genes	term
AC208201.3_FG002	GO:0003824,GO:0006470,GO:0004722
AC208201.3_FG003	GO:0050826
AC208221.3_FG002	GO:0005576,GO:0004867
AC208327.4_FG003	GO:0005515
AC208327.4_FG006	GO:0016020,GO:0008375
AC208337.2_FG003	GO:0006412,GO:0005840,GO:0005622,GO:0003735
AC208338.3_FG010	GO:0016021,GO:0006888,GO:0005801,GO:0000139
AC208341.4_FG007	GO:0055114,GO:0020037,GO:0006979,GO:0004601
AC208346.3_FG004	GO:0006887,GO:0000145
AC208406.3_FG002	GO:0055114,GO:0016491,GO:0051568,GO:0016575,GO:0005634
AC208411.3_FG013	GO:0008234,GO:0006508
AC208418.3_FG009	GO:0006887,GO:0000145
AC208422.3_FG001	GO:0030915,GO:0006281
AC208422.3_FG002	GO:0030915,GO:0006281
AC208440.3_FG004	GO:0005515
AC208445.3_FG001	GO:0009611,GO:0004867
AC208445.3_FG006	GO:0009611,GO:0004867
AC208521.3_FG002	GO:0042393,GO:0006355
AC208559.3_FG003	GO:0005515
AC208564.3_FG004	GO:0006355,GO:0005634,GO:0003700
AC208641.3_FG005	GO:0016020,GO:0015696,GO:0008519,GO:0072488
AC208641.3_FG008	GO:0016020,GO:0015696,GO:0008519,GO:0072488
AC208663.3_FG002	GO:0006355,GO:0003677
AC208788.3_FG005	GO:0043631,GO:0005634,GO:0004652
AC208838.3_FG002	GO:0052726,GO:0052725,GO:0047325,GO:0032957,GO:0005622,GO:0005524,GO:0000287
AC208860.3_FG002	GO:0006468,GO:0004672
AC208897.3_FG004	GO:0055085,GO:0016021,GO:0022857
AC208915.3_FG010	GO:0016020,GO:0009765
AC208985.3_FG006	GO:0009055
AC209019.3_FG003	GO:0005524,GO:0003676
AC209050.3_FG001	GO:0046872,GO:0000166
AC209050.3_FG003	GO:0043565,GO:0006355,GO:0003700
AC209169.3_FG007	GO:0019205,GO:0006139,GO:0005524
AC209206.3_FG011	GO:0005515,GO:0003676
AC209206.3_FG014	GO:0055114,GO:0004097,GO:0016491,GO:0008152
AC209208.3_FG001	GO:0006468,GO:0005524,GO:0004672
AC209208.3_FG002	GO:0016020,GO:0006810,GO:0005215
AC209208.3_FG003	GO:0006508,GO:0004252
AC209215.4_FG004	GO:0055085,GO:0005741
AC209242.3_FG003	GO:0008233,GO:0006508,GO:0042765,GO:0016255,GO:0003923
AC209249.2_FG015	GO:0003824,GO:0006470,GO:0004722
AC209257.4_FG003	GO:0045454,GO:0015035,GO:0009055
AC209257.4_FG006	GO:0006355,GO:0003700
AC209332.3_FG011	GO:0003677
AC209374.4_FG002	GO:0016114,GO:0008685
AC209374.4_FG007	GO:0016787
AC209381.3_FG002	GO:0008270,GO:0005515
AC209381.3_FG007	GO:0008270,GO:0005515
AC209381.3_FG008	GO:0008270,GO:0005515
AC209434.4_FG001	GO:0005975,GO:0004553
AC209621.2_FG002	GO:0005515
AC209626.2_FG013	GO:0033014,GO:0004852
AC209664.3_FG002	GO:0016757,GO:0047262
AC209696.3_FG002	GO:0007275,GO:0006355,GO:0003700
AC209738.3_FG005	GO:0016758,GO:0008152
AC209739.3_FG003	GO:0005515
AC209744.3_FG001	GO:0006950
AC209765.3_FG001	GO:0009611,GO:0004867
AC209765.3_FG002	GO:0009611,GO:0004867
AC209768.3_FG005	GO:0005634
AC209768.3_FG016	GO:0055114,GO:0050661,GO:0050660,GO:0004499
AC209810.3_FG002	GO:0008234,GO:0006508
AC209819.3_FG005	GO:0046983,GO:0008171
AC209819.3_FG007	GO:0005515
AC209819.3_FG009	GO:0006355,GO:0003677
AC209819.3_FG012	GO:0007264,GO:0005525
AC209853.2_FG001	GO:0055114,GO:0020037,GO:0016705,GO:0005506
AC209858.4_FG002	GO:0005515
AC209858.4_FG004	GO:0008080
AC209860.3_FG002	GO:0006418,GO:0005524,GO:0004812,GO:0000166
AC209860.3_FG004	GO:0055114,GO:0004616
AC209946.4_FG001	GO:0008234,GO:0006508
AC209972.4_FG005	GO:0006468,GO:0004672
AC209987.4_FG002	GO:0055114,GO:0020037,GO:0016705,GO:0005506
AC209987.4_FG004	GO:0008408,GO:0006260,GO:0003887,GO:0003677,GO:0000166
AC209987.4_FG010	GO:0009055
AC210003.2_FG004	GO:0055114,GO:0020037,GO:0006979,GO:0004601
AC210005.3_FG001	GO:0006468,GO:0005524,GO:0004672
AC210013.4_FG002	GO:0009055
AC210013.4_FG003	GO:0008168,GO:0008152,GO:0006694
AC210013.4_FG005	GO:0008033
AC210013.4_FG006	GO:0016491,GO:0008152
AC210013.4_FG008	GO:0016973,GO:0005643
AC210013.4_FG011	GO:0003824
AC210013.4_FG012	GO:0016021
AC210013.4_FG014	GO:0006468,GO:0004672
AC210013.4_FG017	GO:0005975,GO:0004650
AC210013.4_FG019	GO:0006412,GO:0005840,GO:0003735,GO:0003723
AC210023.3_FG014	GO:0055085,GO:0016020,GO:0006821,GO:0005247
AC210067.3_FG005	GO:0003676
AC210173.4_FG002	GO:0005515,GO:0003677
AC210173.4_FG005	GO:0055114,GO:0020037,GO:0016705,GO:0005506
AC210202.3_FG007	GO:0006468,GO:0005524,GO:0004672
AC210204.3_FG002	GO:0005515
AC210312.3_FG005	GO:0007017,GO:0005874
AC210317.4_FG005	GO:0003779
AC210317.4_FG007	GO:0007017,GO:0005874
AC210379.2_FG006	GO:0055114,GO:0050661,GO:0050660,GO:0004499
AC210410.3_FG004	GO:0046872,GO:0030001
AC210595.3_FG004	GO:0051716,GO:0046658
AC210596.3_FG001	GO:0016579,GO:0004843
AC210596.3_FG003	GO:0030247
AC210596.3_FG004	GO:0005509,GO:0006468,GO:0005524,GO:0004672
AC210598.3_FG003	GO:0046938,GO:0046872,GO:0016756,GO:0010038
AC210607.3_FG005	GO:0006508,GO:0004190
AC210616.4_FG003	GO:0055085,GO:0016021
AC210669.3_FG001	GO:0048046,GO:0016762,GO:0006073,GO:0005618,GO:0005975,GO:0004553
AC210724.2_FG007	GO:0008234,GO:0006508
AC210727.4_FG002	GO:0043968,GO:0043967,GO:0035267,GO:0006338,GO:0006281
AC210792.5_FG001	GO:0055114,GO:0016491,GO:0019752,GO:0016616
AC210792.5_FG003	GO:0006351,GO:0003899,GO:0003677
AC210816.3_FG005	GO:0042147,GO:0030904,GO:0015031,GO:0008565
AC210848.3_FG006	GO:0003824,GO:0006470,GO:0004722
AC211164.5_FG001	GO:0016020
AC211164.5_FG004	GO:0055114,GO:0020037,GO:0006979,GO:0004601
AC211175.3_FG005	GO:0006468,GO:0005524,GO:0004672
AC211190.4_FG002	GO:0043531
AC211190.4_FG004	GO:0008270,GO:0005515
AC211192.3_FG003	GO:0009432,GO:0006281,GO:0005524,GO:0003697
AC211276.4_FG008	GO:0016020,GO:0008375
AC211327.4_FG006	GO:0003676
AC211349.4_FG001	GO:0008033,GO:0006432,GO:0005524,GO:0004826,GO:0000287,GO:0000049,GO:0043039,GO:0005737,GO:0004812
AC211349.4_FG002	GO:0003924,GO:0007017,GO:0005874
AC211357.4_FG004	GO:0006415,GO:0003747,GO:0016149,GO:0005737
AC211390.3_FG001	GO:0008168
AC211394.4_FG004	GO:0016787
AC211411.4_FG004	GO:0016758,GO:0008152
AC211446.2_FG010	GO:0006508,GO:0004190
AC211467.4_FG002	GO:0008124,GO:0006729
AC211478.3_FG004	GO:0006355,GO:0003677
AC211513.3_FG002	GO:0006412,GO:0005840,GO:0003735
AC211652.4_FG002	GO:0005515
AC211652.4_FG003	GO:0005975,GO:0004553
AC211704.3_FG003	GO:0016020,GO:0015696,GO:0008519,GO:0072488
AC211737.3_FG012	GO:0006508,GO:0004252
AC211738.4_FG005	GO:0008234,GO:0006508
AC211913.3_FG001	GO:0008270,GO:0006355,GO:0006352,GO:0006384,GO:0000126
AC211940.4_FG001	GO:0008270,GO:0003676
AC211965.4_FG003	GO:0006281
AC211995.4_FG004	GO:0003677
AC212023.4_FG004	GO:0004857
AC212068.4_FG005	GO:0016788
AC212112.4_FG002	GO:0005515
AC212184.3_FG010	GO:0006412,GO:0005840,GO:0003735
AC212219.3_FG005	GO:0055114,GO:0016491
AC212227.3_FG006	GO:0008168,GO:0008033,GO:0006364,GO:0003723
AC212353.4_FG004	GO:0008270,GO:0005515
AC212353.4_FG006	GO:0006508,GO:0004185
AC212394.4_FG010	GO:0006468,GO:0005524,GO:0004672
AC212404.3_FG006	GO:0005975,GO:0004553
AC212449.4_FG001	GO:0005634
AC212449.4_FG002	GO:0005634
AC212449.4_FG004	GO:0005634
AC212449.4_FG006	GO:0005634
AC212451.4_FG009	GO:0042545,GO:0030599,GO:0005618
AC212570.3_FG006	GO:0005515,GO:0006364,GO:0005730
AC212728.3_FG001	GO:0005576,GO:0004867
AC212823.4_FG003	GO:0006468,GO:0005524,GO:0004672,GO:0055114,GO:0050662,GO:0015936,GO:0004420,GO:0046983,GO:0003677
AC212835.3_FG002	GO:0009055
AC212835.3_FG007	GO:0016788
AC212835.3_FG008	GO:0006468,GO:0005524,GO:0004672
AC212859.3_FG008	GO:0006355,GO:0003677
AC212976.3_FG003	GO:0008270,GO:0005515
AC212978.4_FG005	GO:0016747
AC212979.2_FG006	GO:0003723
AC213050.3_FG001	GO:0006397
AC213094.3_FG003	GO:0003824,GO:0006470,GO:0004722
AC213398.3_FG002	GO:0055114,GO:0016491
AC213398.3_FG006	GO:0019205,GO:0006139,GO:0005524
AC213432.2_FG004	GO:0004857
AC213455.3_FG008	GO:0006508,GO:0004222
AC213463.3_FG002	GO:0032783,GO:0006355
AC213521.3_FG005	GO:0055114,GO:0050661,GO:0033014,GO:0008883
AC213600.3_FG002	GO:0006491
AC213612.3_FG002	GO:0006412,GO:0005840,GO:0005622,GO:0003735
AC213615.3_FG001	GO:0003676
AC213654.3_FG001	GO:0008270,GO:0005515
AC213654.3_FG004	GO:0005515
AC213666.3_FG003	GO:0006355,GO:0003700
AC213693.3_FG003	GO:0006096,GO:0003872
AC213769.3_FG001	GO:0043531
AC213884.3_FG001	GO:0046907
AC213890.4_FG004	GO:0006468,GO:0005524,GO:0004672
AC214040.3_FG009	GO:0006468,GO:0004672,GO:0030246
AC214168.3_FG001	GO:0006355,GO:0005667,GO:0003700
AC214227.4_FG013	GO:0008270,GO:0005515
AC214256.3_FG005	GO:0030598,GO:0017148
AC214266.3_FG002	GO:0016021,GO:0008643,GO:0005351,GO:0000139
AC214350.3_FG007	GO:0055114,GO:0051537,GO:0016491,GO:0008121,GO:0016679
AC214360.3_FG001	GO:0016829,GO:0010333,GO:0008152,GO:0000287
AC214448.3_FG007	GO:0016021
AC214507.3_FG001	GO:0003723
AC214524.3_FG002	GO:0055114,GO:0020037,GO:0016705,GO:0005506
AC214602.3_FG012	GO:0005515
AC214635.3_FG002	GO:0005515
AC214640.3_FG003	GO:0006412,GO:0005840,GO:0005622,GO:0003735
AC214648.3_FG003	GO:0016021
AC214743.3_FG001	GO:0006468,GO:0004672
AC214743.3_FG002	GO:0006468,GO:0005524,GO:0004672
AC214771.3_FG002	GO:0008270,GO:0005515
AC214771.3_FG003	GO:0016020,GO:0008375
AC214817.3_FG004	GO:0005515,GO:0006468,GO:0004672
AC215181.3_FG003	GO:0016020
AC215181.3_FG004	GO:0006468,GO:0004672
AC215201.3_FG003	GO:0006468,GO:0004672
AC215201.3_FG005	GO:0005524
AC215249.3_FG007	GO:0005524
AC215260.3_FG003	GO:0016747
AC215300.3_FG006	GO:0006508,GO:0004190
AC215311.3_FG002	GO:0003676
AC215639.3_FG002	GO:0055114,GO:0016491
AC215678.3_FG008	GO:0055085
AC215690.3_FG002	GO:0055114,GO:0045300,GO:0006631
AC215811.3_FG003	GO:0005515
AC215864.3_FG010	GO:0005740,GO:0004129
AC215909.3_FG001	GO:0006355,GO:0003700
AC216010.3_FG001	GO:0009982,GO:0009451,GO:0003723,GO:0001522
AC216045.2_FG005	GO:0044030,GO:0005634
AC216067.3_FG002	GO:0033177,GO:0015991,GO:0015078
AC216188.3_FG003	GO:0016020,GO:0015171,GO:0003333
AC216219.3_FG006	GO:0006508,GO:0005524,GO:0004222
AC216247.3_FG001	GO:0043565,GO:0006355,GO:0005634,GO:0003700
AC216247.3_FG005	GO:0006457
AC216251.3_FG003	GO:0005524
AC216253.3_FG005	GO:0003676
AC216264.3_FG001	GO:0006508,GO:0004185
AC216353.2_FG005	GO:0006796,GO:0005737,GO:0004427,GO:0000287
AC216369.3_FG002	GO:0055114,GO:0020037,GO:0016705,GO:0005506
AC216731.3_FG001	GO:0046983
AC216731.3_FG002	GO:0055085,GO:0016021,GO:0015299,GO:0006812
AC216793.3_FG008	GO:0016021,GO:0005215
AC216869.3_FG001	GO:0070569,GO:0008152
AC216871.3_FG001	GO:0016757
AC216871.3_FG004	GO:0016757
AC216887.3_FG005	GO:0008270,GO:0003676
AC217043.3_FG002	GO:0005524,GO:0003676
AC217043.3_FG007	GO:0003676
AC217050.4_FG004	GO:0003682
AC217050.4_FG006	GO:0019904
AC217050.4_FG007	GO:0016829,GO:0010333,GO:0008152,GO:0000287
AC217121.3_FG007	GO:0055085,GO:0016021,GO:0008324,GO:0006812
AC217255.3_FG002	GO:0006468,GO:0004672
AC217264.3_FG001	GO:0005634,GO:0003677
AC217288.3_FG005	GO:0005634,GO:0003677
AC217293.3_FG002	GO:0043531
AC217293.3_FG007	GO:0030247,GO:0006468,GO:0004672
AC217300.3_FG004	GO:0006468,GO:0004672
AC217300.3_FG005	GO:0042254,GO:0005622
AC217311.3_FG007	GO:0045454,GO:0005783
AC217348.4_FG004	GO:0055114,GO:0016620
AC217351.3_FG005	GO:0030163,GO:0005524,GO:0004252,GO:0004176
AC217358.3_FG002	GO:0043531
AC217358.3_FG003	GO:0017183
AC217358.3_FG005	GO:0016020
AC217358.3_FG007	GO:0016491,GO:0008152
AC217358.3_FG008	GO:0005525
AC217358.3_FG009	GO:0005525
AC217358.3_FG011	GO:0016021,GO:0015031,GO:0008565
AC217401.3_FG001	GO:0005975,GO:0004553
AC217401.3_FG002	GO:0005975,GO:0004553
AC217401.3_FG003	GO:0006468,GO:0005524,GO:0004672
AC217553.3_FG008	GO:0003968
AC217553.3_FG009	GO:0003968
AC217556.3_FG003	GO:0003676
AC217665.3_FG005	GO:0005525
AC217811.3_FG003	GO:0030170,GO:0019752,GO:0016831
AC217842.3_FG001	GO:0006468,GO:0004672,GO:0005524
AC217887.3_FG001	GO:0003824
AC217887.3_FG003	GO:0008270,GO:0005515
AC217887.3_FG004	GO:0005975,GO:0004553
AC217887.3_FG005	GO:0005515
AC217910.3_FG001	GO:0046872,GO:0030001
AC217947.4_FG002	GO:0055114,GO:0016491,GO:0010181
AC217966.3_FG007	GO:0005634
AC218457.2_FG013	GO:0005515
AC218932.3_FG009	GO:0006351,GO:0005634,GO:0003677
AC218939.2_FG004	GO:0006468,GO:0005524,GO:0004672
AC218959.1_FG001	GO:0005509
AC218972.3_FG001	GO:0006468,GO:0005524,GO:0004672
AC218972.3_FG004	GO:0005515,GO:0006468,GO:0004672
AC218988.3_FG003	GO:0006887,GO:0000145
AC218998.2_FG001	GO:0055114,GO:0020037,GO:0016705,GO:0005506
AC218998.2_FG007	GO:0006468,GO:0005524,GO:0004672
AC218998.2_FG011	GO:0016829,GO:0010333,GO:0000287,GO:0008152
AC219006.2_FG004	GO:0043631,GO:0005634,GO:0004652
AC219006.2_FG006	GO:0055085
AC219006.2_FG007	GO:0033063,GO:0006281,GO:0003677,GO:0000724
AC220970.4_FG001	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871
AC220972.3_FG001	GO:0008270,GO:0005515
AC225147.4_FG002	GO:0006412,GO:0005840,GO:0005622,GO:0003735
AC225147.4_FG003	GO:0005515,GO:0042393,GO:0006355
AC225176.2_FG006	GO:0016817
AC225179.3_FG003	GO:0005515
AC225185.3_FG003	GO:0055114,GO:0051287,GO:0016616,GO:0000287
AC225193.3_FG001	GO:0006351,GO:0005634,GO:0003700,GO:0043565,GO:0006355
AC225205.3_FG003	GO:0016773
AC225222.2_FG004	GO:0009611,GO:0004867
AC225309.2_FG003	GO:0022900,GO:0016021
AC225342.3_FG001	GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0005634,GO:0003677
AC225363.3_FG004	GO:0006468,GO:0004672
AC225365.3_FG004	GO:0006396,GO:0009982,GO:0009451,GO:0003723,GO:0001522
AC225555.3_FG005	GO:0000723
AC225716.2_FG003	GO:0008234,GO:0006508
AC225716.2_FG004	GO:0008234,GO:0006508
AC225716.2_FG006	GO:0008234,GO:0006508
AC226221.2_FG011	GO:0045454,GO:0015035,GO:0009055
AC226227.2_FG007	GO:0005096
AC226235.2_FG001	GO:0055114,GO:0016616,GO:0006694,GO:0003854
AC226248.1_FG002	GO:0006468,GO:0005524,GO:0004672
AC226323.2_FG001	GO:0008565,GO:0006606,GO:0005737,GO:0005634
AC226723.2_FG001	GO:0055114,GO:0004471
AC230011.2_FG002	GO:0043531
AC230013.2_FG002	GO:0055114,GO:0020037,GO:0006979,GO:0004601
AC230013.2_FG007	GO:0006412,GO:0005840,GO:0003735
AC230017.2_FG008	GO:0005515
AC230017.2_FG009	GO:0005515
AC230023.2_FG002	GO:0006351,GO:0005634,GO:0003677
AC230023.2_FG003	GO:0006351,GO:0005634,GO:0003677
AC230023.2_FG004	GO:0006351,GO:0005634,GO:0003677
AC231180.2_FG001	GO:0008270
AC231411.1_FG011	GO:0006629
AC231426.1_FG002	GO:0042545,GO:0030599,GO:0005618
AC231745.1_FG003	GO:0016788
AC231745.1_FG004	GO:0016021,GO:0008146
AC231747.1_FG001	GO:0016192,GO:0006886
AC232238.2_FG004	GO:0043565,GO:0006355,GO:0003700,GO:0006351
AC232238.2_FG005	GO:0051536,GO:0009055
AC232289.2_FG003	GO:0005515
AC233751.1_FG002	GO:0005634,GO:0003677
AC233785.2_FG005	GO:0006351,GO:0005634,GO:0003677
AC233788.2_FG001	GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524
AC233850.1_FG002	GO:0004857
AC233850.1_FG003	GO:0004857
AC233850.1_FG005	GO:0006355,GO:0005667,GO:0003700
AC233851.1_FG016	GO:0055114,GO:0016491,GO:0005507
AC233851.1_FG017	GO:0055114,GO:0004097,GO:0016491,GO:0008152
AC233853.1_FG002	GO:0043565,GO:0006355,GO:0003700
AC233853.1_FG003	GO:0055114,GO:0020037,GO:0016705,GO:0005506
AC233854.1_FG002	GO:0005524
AC233855.1_FG003	GO:0006355
AC233855.1_FG006	GO:0008235,GO:0006508,GO:0004177
AC233859.1_FG001	GO:0006468,GO:0005524,GO:0004672
AC233861.1_FG001	GO:0006468,GO:0005524,GO:0004672,GO:0005515
AC233864.1_FG010	GO:0006468,GO:0005524,GO:0004672
AC233864.1_FG012	GO:0006468,GO:0004672,GO:0004674
AC233865.1_FG003	GO:0006355,GO:0003677
AC233865.1_FG004	GO:0016567,GO:0004842
AC233866.1_FG006	GO:0005525
AC233866.1_FG008	GO:0007018,GO:0005871,GO:0003777
AC233867.1_FG004	GO:0003676
AC233870.1_FG006	GO:0005737,GO:0005634
AC233871.1_FG003	GO:0006468,GO:0004672
AC233871.1_FG005	GO:0006468,GO:0004672
AC233871.1_FG008	GO:0046872
AC233872.1_FG003	GO:0005759
AC233878.1_FG004	GO:0046872,GO:0000166
AC233880.1_FG004	GO:0003723
AC233880.1_FG009	GO:0006412,GO:0005840,GO:0005622,GO:0003735
AC233882.1_FG003	GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810
AC233887.1_FG005	GO:0015743
AC233888.1_FG002	GO:0008270,GO:0005622,GO:0005515
AC233893.1_FG003	GO:0016747,GO:0008610,GO:0016020,GO:0006633
AC233893.1_FG006	GO:0006468,GO:0005524,GO:0004672
AC233899.1_FG002	GO:0046983
AC233899.1_FG004	GO:0043565,GO:0006355,GO:0003700,GO:0003677
AC233900.1_FG002	GO:0055114,GO:0010309
AC233904.1_FG003	GO:0008234,GO:0006508
AC233910.1_FG003	GO:0005515,GO:0006412,GO:0005840,GO:0003735
AC233910.1_FG010	GO:0006468,GO:0005524,GO:0004672
AC233912.1_FG001	GO:0006355,GO:0005634,GO:0003700,GO:0046983,GO:0003677
AC233916.1_FG002	GO:0006629
AC233922.1_FG003	GO:0055114,GO:0016491,GO:0008152
AC233922.1_FG005	GO:0055114,GO:0009396,GO:0004488,GO:0003824
AC233933.1_FG001	GO:0006355,GO:0003700
AC233935.1_FG005	GO:0006355,GO:0003677
AC233939.1_FG003	GO:0050999
AC233940.1_FG003	GO:0006508,GO:0004185
AC233942.1_FG001	GO:0005515
AC233945.1_FG003	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855
AC233946.1_FG004	GO:0005515
AC233949.1_FG004	GO:0005524,GO:0009378,GO:0006310,GO:0006281
AC233953.1_FG004	GO:0006468,GO:0005524,GO:0004672
AC233953.1_FG005	GO:0071805,GO:0016020,GO:0015079
AC233954.1_FG004	GO:0034314,GO:0030833,GO:0005885,GO:0005856
AC233955.1_FG003	GO:0030418,GO:0030410
AC233959.1_FG006	GO:0005516
AC233960.1_FG002	GO:0055114,GO:0009916
AC233960.1_FG005	GO:0046983
AC233961.1_FG001	GO:0034968,GO:0018024,GO:0008270,GO:0005634,GO:0005515,GO:0042393
AC233967.1_FG001	GO:0005515
AC233967.1_FG002	GO:0005615
AC233967.1_FG005	GO:0006468,GO:0004672
AC233979.1_FG009	GO:0019901,GO:0006355,GO:0000079
AC233979.1_FG011	GO:0008270,GO:0005515
AC234091.1_FG001	GO:0005975,GO:0004553
AC234109.1_FG003	GO:0008270,GO:0005515
AC234152.1_FG002	GO:0055085,GO:0016020,GO:0006811,GO:0005216
AC234152.1_FG005	GO:0009341,GO:0005975,GO:0004565,GO:0030246,GO:0004553
AC234152.1_FG007	GO:0055085,GO:0016020,GO:0006811,GO:0005216
AC234154.1_FG007	GO:0008152,GO:0003824
AC234154.1_FG008	GO:0008374,GO:0006629
AC234155.1_FG003	GO:0006412,GO:0005840,GO:0005622,GO:0003735
AC234157.1_FG002	GO:0006412,GO:0005840,GO:0003735
AC234158.1_FG005	GO:0003682,GO:0006351,GO:0005634,GO:0003677
AC234160.1_FG003	GO:0005975,GO:0004553
AC234160.1_FG008	GO:0006355
AC234163.1_FG002	GO:0055114,GO:0016491,GO:0008270
AC234166.1_FG001	GO:0005525
AC234171.1_FG001	GO:0006468,GO:0004672
AC234171.1_FG003	GO:0005543
AC234173.1_FG001	GO:0055114,GO:0050660,GO:0016614
AC234180.1_FG002	GO:0046872
AC234180.1_FG004	GO:0016020,GO:0006810,GO:0005215
AC234183.1_FG002	GO:0051082,GO:0006950,GO:0006457,GO:0005524
AC234185.1_FG004	GO:0016787,GO:0006541,GO:0006221,GO:0003883
AC234185.1_FG006	GO:0046983,GO:0003677
AC234190.1_FG002	GO:0055114,GO:0016491,GO:0005507
AC234193.1_FG001	GO:0006468,GO:0005524,GO:0004672
AC234199.1_FG003	GO:0005515,GO:0016773
AC234201.1_FG003	GO:0055114,GO:0016491,GO:0001735
AC234203.1_FG004	GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524,GO:0016887
AC234515.1_FG003	GO:0003924,GO:0007017,GO:0005874
AC234517.1_FG001	GO:0005740,GO:0004129
AC234517.1_FG005	GO:0055114,GO:0020037,GO:0016705,GO:0005506,GO:0005815,GO:0000922,GO:0000226
AC234519.1_FG003	GO:0016844,GO:0009058
AC234519.1_FG005	GO:0016844,GO:0009058
AC234524.1_FG005	GO:0016758,GO:0008152
AC234526.1_FG005	GO:0050662,GO:0003824
AC234528.1_FG005	GO:0008152,GO:0003824
AC234528.1_FG006	GO:0055114,GO:0016491
AC235534.1_FG007	GO:0003677,GO:0008289
AC235535.1_FG001	GO:0016787,GO:0005524,GO:0003677,GO:0043044,GO:0031491,GO:0016818,GO:0006338,GO:0005634,GO:0003676
AC235540.1_FG002	GO:0005515,GO:0006468,GO:0004672
AC235543.1_FG002	GO:0055085,GO:0022857,GO:0016021
AC235544.1_FG004	GO:0017119
AC235544.1_FG006	GO:0045735
AC235546.1_FG002	GO:0055114,GO:0016491,GO:0016209
AC235547.1_FG005	GO:0006468,GO:0004672
AF466202.2_FG001	GO:0055114,GO:0004471
AF546187.1_FG001	GO:0045735
AF546187.1_FG002	GO:0045735
AF546187.1_FG007	GO:0045735
AF546187.1_FG009	GO:0045735
AF546187.1_FG011	GO:0055114,GO:0020037,GO:0016705,GO:0005506
AF546188.1_FG001	GO:0045735
AF546188.1_FG002	GO:0045735
AF546188.1_FG003	GO:0045735
AF546188.1_FG005	GO:0045735
AF546188.1_FG006	GO:0045735
AF546188.1_FG007	GO:0045735
AY530952.1_FG001	GO:0055085,GO:0016020
AY530952.1_FG002	GO:0055114,GO:0006788,GO:0004392,GO:0005089
EF517601.1_FG001	GO:0003677,GO:0046983
EF517601.1_FG006	GO:0046872,GO:0030001
EF517601.1_FG009	GO:0046872,GO:0030001
EF517601.1_FG012	GO:0005524
EF517601.1_FG014	GO:0005975,GO:0004134
EF517601.1_FG023	GO:0008270
GRMZM2G000014	GO:0046872
GRMZM2G000047	GO:0071805,GO:0016020,GO:0015079
GRMZM2G000062	GO:0006468,GO:0005524,GO:0004672
GRMZM2G000092	GO:0008152,GO:0003824
GRMZM2G000093	GO:0004518,GO:0003677
GRMZM2G000107	GO:0055114,GO:0020037,GO:0006979,GO:0004601
GRMZM2G000114	GO:0008270,GO:0005515
GRMZM2G000118	GO:0016301
GRMZM2G000124	GO:0008168
GRMZM2G000154	GO:0055114,GO:0050661,GO:0050660,GO:0004499
GRMZM2G000158	GO:0006355,GO:0005634
GRMZM2G000166	GO:0046872,GO:0030001
GRMZM2G000171	GO:0043565,GO:0006355,GO:0003700,GO:0006351
GRMZM2G000195	GO:0005515
GRMZM2G000199	GO:0004869
GRMZM2G000209	GO:0016021,GO:0016020,GO:0022857
GRMZM2G000219	GO:0046872,GO:0030001
GRMZM2G000231	GO:0008236,GO:0006508
GRMZM2G000236	GO:0055114,GO:0016491,GO:0010181
GRMZM2G000242	GO:0005524,GO:0046933,GO:0015986
GRMZM2G000256	GO:0019898,GO:0015979,GO:0009654,GO:0009523,GO:0005509
GRMZM2G000261	GO:0051260
GRMZM2G000278	GO:0006468,GO:0005524,GO:0004672
GRMZM2G000326	GO:0009611,GO:0004867
GRMZM2G000353	GO:0008270,GO:0005515
GRMZM2G000371	GO:0004386
GRMZM2G000376	GO:0016021,GO:0006952
GRMZM2G000393	GO:0016020,GO:0008378,GO:0006486
GRMZM2G000423	GO:0055114,GO:0016491
GRMZM2G000427	GO:0055114,GO:0050661,GO:0050660,GO:0004499
GRMZM2G000471	GO:0016020,GO:0006810,GO:0005215
GRMZM2G000481	GO:0006418,GO:0005524,GO:0004812,GO:0000166
GRMZM2G000520	GO:0006355,GO:0003700
GRMZM2G000527	GO:0055114,GO:0010309
GRMZM2G000531	GO:0055114,GO:0016491,GO:0006633,GO:0005506
GRMZM2G000540	GO:0008270,GO:0005634
GRMZM2G000584	GO:0006468,GO:0005524,GO:0004672
GRMZM2G000587	GO:0016757
GRMZM2G000593	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855
GRMZM2G000603	GO:0003824,GO:0006470,GO:0004722
GRMZM2G000608	GO:0005681,GO:0000398,GO:0000387
GRMZM2G000610	GO:0006355,GO:0005739,GO:0003690
GRMZM2G000614	GO:0016887,GO:0005524,GO:0016020
GRMZM2G000620	GO:0048544,GO:0006468,GO:0004672
GRMZM2G000623	GO:0006511
GRMZM2G000632	GO:0055114,GO:0016616,GO:0006694,GO:0003854
GRMZM2G000633	GO:0006468,GO:0004672
GRMZM2G000645	GO:0005515,GO:0030117,GO:0016192,GO:0006886,GO:0005198
GRMZM2G000652	GO:0006629
